ЧЭЛ 3x NRC (МДжоуль/кг)|7,2016
СП (%)|17,0150
Крахмал (%)|28,1368
RD Крахмал 3xУровень 1 (%)|21,1014
Сахар (ВРУ) (%)|6,0328
НСУ (%)|34,1696
НВУ (%)|44,0472
aNDFom (%)|27,1147
CHO B3 pdNDF (%)|
Растворимая клетчатка (%)|6,4096
aNDFom фуража (%)|18,8145
peNDF (%)|19,0621
CHO B3 медленная фракция (%)|
CHO C uNDF (%)|5,8802
СЖ (%)|4,2662
ОЖК (%)|3,5340
K (%)|1,4243
