ЧЭЛ 3x NRC (МДжоуль/кг)|7,2842
СП (%)|17,2373
Крахмал (%)|28,6247
RD Крахмал 3xУровень 1 (%)|
Сахар (ВРУ) (%)|5,9622
НСУ (%)|34,5869
НВУ (%)|44,0293
aNDFom (%)|26,0584
CHO B3 pdNDF (%)|
Растворимая клетчатка (%)|6,2448
aNDFom фуража (%)|15,8612
peNDF (%)|15,7938
CHO B3 медленная фракция (%)|
CHO C uNDF (%)|7,4153
СЖ (%)|4,7436
ОЖК (%)|3,7233
K (%)|1,4068
