ЧЭЛ 3x NRC (МДжоуль/кг)|7,2619
СП (%)|16,8073
Крахмал (%)|25,6255
RD Крахмал 3xУровень 1 (%)|18,0384
Сахар (ВРУ) (%)|7,1108
НСУ (%)|32,6783
НВУ (%)|43,8425
aNDFom (%)|26,7625
CHO B3 pdNDF (%)|
Растворимая клетчатка (%)|6,9923
aNDFom фуража (%)|18,4420
peNDF (%)|
CHO B3 медленная фракция (%)|
CHO C uNDF (%)|6,4404
СЖ (%)|
ОЖК (%)|3,6047
K (%)|1,7482
