ЧЭЛ 3x NRC (МДжоуль/кг)|6,7743
СП (%)|16,3615
Крахмал (%)|23,7641
RD Крахмал 3xУровень 1 (%)|
Сахар (ВРУ) (%)|6,6626
НСУ (%)|30,4267
НВУ (%)|42,7715
aNDFom (%)|29,2993
CHO B3 pdNDF (%)|21,0104
Растворимая клетчатка (%)|8,2821
aNDFom фуража (%)|21,5476
peNDF (%)|19,5487
CHO B3 медленная фракция (%)|4,5718
CHO C uNDF (%)|8,3462
СЖ (%)|3,1647
ОЖК (%)|2,3381
K (%)|1,5053
