ЧЭЛ 3x NRC (МДжоуль/кг)|7,1247
СП (%)|16,9363
Крахмал (%)|27,8201
RD Крахмал 3xУровень 1 (%)|
Сахар (ВРУ) (%)|5,0951
НСУ (%)|32,9151
НВУ (%)|43,8982
aNDFom (%)|27,2020
CHO B3 pdNDF (%)|
Растворимая клетчатка (%)|
aNDFom фуража (%)|17,2270
peNDF (%)|17,4897
CHO B3 медленная фракция (%)|
CHO C uNDF (%)|
СЖ (%)|4,1024
ОЖК (%)|
K (%)|1,4049
