ЧЭЛ 3x NRC (МДжоуль/кг)|7,12
СП (%)|16,6155
Крахмал (%)|25,0460
RD Крахмал 3xУровень 1 (%)|
Сахар (ВРУ) (%)|8,2462
НСУ (%)|
НВУ (%)|43,7001
aNDFom (%)|28,7822
CHO B3 pdNDF (%)|
Растворимая клетчатка (%)|6,3921
aNDFom фуража (%)|20,1627
peNDF (%)|
CHO B3 медленная фракция (%)|
CHO C uNDF (%)|6,7047
СЖ (%)|2,9751
ОЖК (%)|2,2387
K (%)|1,5293
