ЧЭЛ 3x NRC (МДжоуль/кг)|6,32
СП (%)|15,21
Крахмал (%)|18,96
RD Крахмал 3xУровень 1 (%)|15,27
Сахар (ВРУ) (%)|4,40
НСУ (%)|23,36
НВУ (%)|33,96
aNDFom (%)|38,13
CHO B3 pdNDF (%)|26,42
Растворимая клетчатка (%)|2,87
aNDFom фуража (%)|34,14
peNDF (%)|
CHO B3 медленная фракция (%)|
CHO C uNDF (%)|11,04
СЖ (%)|3,28
ОЖК (%)|2,05
K (%)|1,51
