ЧЭЛ 3x NRC (МДжоуль/кг)|7,0665
СП (%)|17,0502
Крахмал (%)|25,6411
RD Крахмал 3xУровень 1 (%)|18,1928
Сахар (ВРУ) (%)|6,9727
НСУ (%)|32,6518
НВУ (%)|44,4210
aNDFom (%)|26,0293
CHO B3 pdNDF (%)| 
Растворимая клетчатка (%)|7,2000
aNDFom фуража (%)|17,4794
peNDF (%)| 
CHO B3 медленная фракция (%)| 
CHO C uNDF (%)|6,6572
СЖ (%)| 
ОЖК (%)|3,6202
K (%)|1,5795
