ЧЭЛ 3x NRC (МДжоуль/кг)|7,0660
СП (%)|16,6113
Крахмал (%)|22,3788
RD Крахмал 3xУровень 1 (%)|16,4117
Сахар (ВРУ) (%)|5,9149
НСУ (%)|28,2937
НВУ (%)|40,2946
aNDFom (%)|30,6799
CHO B3 pdNDF (%)|22,8172
Растворимая клетчатка (%)|8,6602
aNDFom фуража (%)|22,0468
peNDF (%)|21,7626
CHO B3 медленная фракция (%)|5,0859
CHO C uNDF (%)|7,8569
СЖ (%)|3,9006
ОЖК (%)|3,2639
K (%)|1,5120
