ЧЭЛ 3x NRC (МДжоуль/кг)|7,1897
СП (%)|16,2869
Крахмал (%)|27,5681
RD Крахмал 3xУровень 1 (%)|21,9321
Сахар (ВРУ) (%)|6,6286
НСУ (%)|34,1967
НВУ (%)|43,2301
aNDFom (%)|27,9056
CHO B3 pdNDF (%)|20,2005
Растворимая клетчатка (%)|5,6288
aNDFom фуража (%)|19,5125
peNDF (%)|20,1516
CHO B3 медленная фракция (%)|
CHO C uNDF (%)|7,7626
СЖ (%)|4,7735
ОЖК (%)|3,4556
K (%)|1,5616
