ЧЭЛ 3x NRC (МДжоуль/кг)|7,47
СП (%)|16,79
Крахмал (%)|26,62
RD Крахмал 3xУровень 1 (%)|
Сахар (ВРУ) (%)|7,71
НСУ (%)|34,33
НВУ (%)|45,37
aNDFom (%)|25,55
CHO B3 pdNDF (%)|
Растворимая клетчатка (%)|7,03
aNDFom фуража (%)|16,97
peNDF (%)|
CHO B3 медленная фракция (%)|
CHO C uNDF (%)|5,62
СЖ (%)|4,35
ОЖК (%)|3,67
K (%)|1,58
