ЧЭЛ 3x NRC (МДжоуль/кг)|7,2248
СП (%)|16,9039
Крахмал (%)|28,3105
RD Крахмал 3xУровень 1 (%)|20,7262
Сахар (ВРУ) (%)|5,5093
НСУ (%)|
НВУ (%)|43,3534
aNDFom (%)|27,4362
CHO B3 pdNDF (%)|
Растворимая клетчатка (%)|6,4101
aNDFom фуража (%)|17,0043
peNDF (%)|18,0593
CHO B3 медленная фракция (%)|
CHO C uNDF (%)|6,9658
СЖ (%)|4,5350
ОЖК (%)|3,8590
K (%)|1,4118
