ЧЭЛ 3x NRC (МДжоуль/кг)|7,0691
СП (%)|17,0501
Крахмал (%)|25,4315
RD Крахмал 3xУровень 1 (%)|18,0266
Сахар (ВРУ) (%)|7,3810
НСУ (%)|32,8125
НВУ (%)|44,1279
aNDFom (%)|26,5659
CHO B3 pdNDF (%)|
Растворимая клетчатка (%)|7,6160
aNDFom фуража (%)|16,9640
peNDF (%)|
CHO B3 медленная фракция (%)|
CHO C uNDF (%)|6,5597
СЖ (%)|
ОЖК (%)|3,5641
K (%)|1,6534
