ЧЭЛ 3x NRC (МДжоуль/кг)|7,3598
СП (%)|16,7650
Крахмал (%)|27,0063
RD Крахмал 3xУровень 1 (%)|
Сахар (ВРУ) (%)|7,0801
НСУ (%)|34,1319
НВУ (%)|45,5212
aNDFom (%)|25,2384
CHO B3 pdNDF (%)|
Растворимая клетчатка (%)|7,0770
aNDFom фуража (%)|17,8550
peNDF (%)|
CHO B3 медленная фракция (%)|
CHO C uNDF (%)|6,5488
СЖ (%)|4,2348
ОЖК (%)|3,5361
K (%)|1,5645
