ЧЭЛ 3x NRC (МДжоуль/кг)|7,18
СП (%)|16,81
Крахмал (%)|27,78
RD Крахмал 3xУровень 1 (%)|
Сахар (ВРУ) (%)|4,71
НСУ (%)|32,49
НВУ (%)|42,36
aNDFom (%)|30,10
CHO B3 pdNDF (%)|22,73
Растворимая клетчатка (%)|5,70
aNDFom фуража (%)|20,74
peNDF (%)|
CHO B3 медленная фракция (%)|
CHO C uNDF (%)|7,77
СЖ (%)|3,31
ОЖК (%)|2,46
K (%)|1,55
