ЧЭЛ 3x NRC (МДжоуль/кг)|7,13
СП (%)|16,7560
Крахмал (%)|26,9283
RD Крахмал 3xУровень 1 (%)|
Сахар (ВРУ) (%)|7,6687
НСУ (%)|
НВУ (%)|44,2017
aNDFom (%)|27,0582
CHO B3 pdNDF (%)|
Растворимая клетчатка (%)|5,8821
aNDFom фуража (%)|16,6632
peNDF (%)|4,27
CHO B3 медленная фракция (%)|
CHO C uNDF (%)|6,2411
СЖ (%)|3,7698
ОЖК (%)|3,0105
K (%)|1,4961
