ЧЭЛ 3x NRC (МДжоуль/кг)|6,9638
СП (%)|16,7825
Крахмал (%)|29,0826
RD Крахмал 3xУровень 1 (%)|21,7428
Сахар (ВРУ) (%)|4,5109
НСУ (%)|
НВУ (%)|43,3854
aNDFom (%)|28,0334
CHO B3 pdNDF (%)|
Растворимая клетчатка (%)|6,9175
aNDFom фуража (%)|18,3656
peNDF (%)|18,8625
CHO B3 медленная фракция (%)|
CHO C uNDF (%)|7,2562
СЖ (%)|4,4190
ОЖК (%)|3,6530
K (%)|1,5935
