ЧЭЛ 3x NRC (МДжоуль/кг)|7,3475
СП (%)|17,2283
Крахмал (%)|28,7356
RD Крахмал 3xУровень 1 (%)|
Сахар (ВРУ) (%)|6,0700
НСУ (%)|34,8055
НВУ (%)|44,4835
aNDFom (%)|25,3663
CHO B3 pdNDF (%)|
Растворимая клетчатка (%)|6,4935
aNDFom фуража (%)|15,2720
peNDF (%)|15,2508
CHO B3 медленная фракция (%)|
CHO C uNDF (%)|7,0406
СЖ (%)|4,7041
ОЖК (%)|3,9165
K (%)|1,4274
